scenario,cm,ds_ns,ms,sample,antenna,mode,pole_bins,pole_bins_mod1,pole_radius,peak1_bins,peak1_db,peak2_bins,peak3_bins
cm_B_ds_400_ms_033,B,400,33,6,0,13,13.223495155594437,0.22349515559443667,0.7781485915184021,1.0,-3.368460178375244,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,6,0,14,14.092255147576928,0.09225514757692821,0.848848819732666,1.0,-3.368460178375244,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,6,0,15,15.10422690330869,0.10422690330869067,0.9392117857933044,1.0,-3.368460178375244,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,6,1,0,0.18012942950462899,0.18012942950462899,0.9597079753875732,1.0,-2.997347354888916,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,6,1,1,0.8982610968275918,0.8982610968275918,0.9258471727371216,1.0,-2.997347354888916,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,6,1,2,1.7394298566388995,0.7394298566388995,0.9232153296470642,1.0,-2.997347354888916,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,6,1,3,2.8578877525167354,0.8578877525167354,0.7722078561782837,1.0,-2.997347354888916,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,6,1,4,3.779696761308845,0.7796967613088448,0.7134060263633728,1.0,-2.997347354888916,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,6,1,5,5.058440831387111,0.0584408313871112,0.7379261255264282,1.0,-2.997347354888916,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,6,1,6,6.073253035121708,0.07325303512170844,0.7507098913192749,1.0,-2.997347354888916,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,6,1,7,7.1983424375557,0.19834243755570036,0.837570309638977,1.0,-2.997347354888916,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,6,1,8,7.808951635308021,0.8089516353080208,0.6591625213623047,1.0,-2.997347354888916,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,6,1,9,9.091832371511611,0.09183237151161094,0.7145569920539856,1.0,-2.997347354888916,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,6,1,10,10.138455346504644,0.13845534650464408,0.817960262298584,1.0,-2.997347354888916,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,6,1,11,11.288103680682296,0.28810368068229586,0.7103416323661804,1.0,-2.997347354888916,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,6,1,12,11.953971233767762,0.9539712337677617,0.6641094088554382,1.0,-2.997347354888916,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,6,1,13,13.222064762200255,0.2220647622002545,0.7767399549484253,1.0,-2.997347354888916,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,6,1,14,14.07322775836909,0.07322775836908946,0.8544738292694092,1.0,-2.997347354888916,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,6,1,15,15.09901531718999,0.09901531718998946,0.937684953212738,1.0,-2.997347354888916,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,0,0,0.13874079780957047,0.13874079780957047,0.9609683752059937,0.0,-5.651214599609375,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,0,1,0.8362356177377706,0.8362356177377706,0.9337939620018005,0.0,-5.651214599609375,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,0,2,1.8583927792328272,0.8583927792328272,0.936882495880127,0.0,-5.651214599609375,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,0,3,2.908135481074759,0.9081354810747588,0.7821705341339111,0.0,-5.651214599609375,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,0,4,3.7555743545441382,0.7555743545441382,0.7943376302719116,0.0,-5.651214599609375,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,0,5,4.801388938703405,0.801388938703405,0.8649997115135193,0.0,-5.651214599609375,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,0,6,6.114868011696762,0.1148680116967622,0.9006701707839966,0.0,-5.651214599609375,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,0,7,7.241877759761398,0.24187775976139836,0.9115704298019409,0.0,-5.651214599609375,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,0,8,7.877574697681121,0.877574697681121,0.7387664914131165,0.0,-5.651214599609375,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,0,9,8.905516953512187,0.905516953512187,0.8394328355789185,0.0,-5.651214599609375,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,0,10,9.851730683554697,0.8517306835546972,0.7802044153213501,0.0,-5.651214599609375,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,0,11,11.22700354044303,0.22700354044303062,0.7927041053771973,0.0,-5.651214599609375,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,0,12,11.91127071246062,0.9112707124606203,0.7419431209564209,0.0,-5.651214599609375,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,0,13,13.078406152297285,0.0784061522972852,0.7855268120765686,0.0,-5.651214599609375,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,0,14,14.191709987427428,0.19170998742742817,0.8479402661323547,0.0,-5.651214599609375,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,0,15,15.206781738350486,0.20678173835048597,0.9217205047607422,0.0,-5.651214599609375,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,1,0,0.10910536591079291,0.10910536591079291,0.9619549512863159,1.0,-5.9508466720581055,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,1,1,0.8435615268595447,0.8435615268595447,0.9281533360481262,1.0,-5.9508466720581055,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,1,2,1.833679788777887,0.8336797887778871,0.9380841851234436,1.0,-5.9508466720581055,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,1,3,2.8985886979988598,0.8985886979988598,0.7820236682891846,1.0,-5.9508466720581055,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,1,4,3.768677996575817,0.7686779965758168,0.8006155490875244,1.0,-5.9508466720581055,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,1,5,4.739459461716918,0.7394594617169181,0.8825639486312866,1.0,-5.9508466720581055,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,1,6,6.119860424634097,0.11986042463409685,0.9119017124176025,1.0,-5.9508466720581055,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,1,7,7.239452283696137,0.2394522836961368,0.9172655344009399,1.0,-5.9508466720581055,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,1,8,7.8676038357487545,0.8676038357487545,0.7415937185287476,1.0,-5.9508466720581055,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,1,9,8.87920038642211,0.8792003864221094,0.8362994194030762,1.0,-5.9508466720581055,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,1,10,9.85874240397465,0.8587424039746505,0.7530546188354492,1.0,-5.9508466720581055,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,1,11,11.222813143496237,0.2228131434962375,0.7758948802947998,1.0,-5.9508466720581055,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,1,12,11.927663166468651,0.9276631664686512,0.7552411556243896,1.0,-5.9508466720581055,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,1,13,13.063554588966008,0.0635545889660083,0.783464789390564,1.0,-5.9508466720581055,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,1,14,14.187287667612818,0.1872876676128179,0.8409921526908875,1.0,-5.9508466720581055,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,7,1,15,15.202312062557631,0.20231206255763112,0.9183253049850464,1.0,-5.9508466720581055,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,0,0,0.18274446229210686,0.18274446229210686,0.9484679698944092,1.0,-2.4323155879974365,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,0,1,0.8510981093717184,0.8510981093717184,0.9652604460716248,1.0,-2.4323155879974365,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,0,2,1.925961260398077,0.9259612603980769,0.7766337394714355,1.0,-2.4323155879974365,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,0,3,2.904178221251635,0.9041782212516352,0.7684364318847656,1.0,-2.4323155879974365,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,0,4,3.880076864118909,0.8800768641189092,0.670001745223999,1.0,-2.4323155879974365,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,0,5,5.1722970492115925,0.1722970492115925,0.6409271955490112,1.0,-2.4323155879974365,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,0,6,5.8563553692225625,0.8563553692225625,0.6206057667732239,1.0,-2.4323155879974365,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,0,7,7.263137558353962,0.2631375583539617,0.6782892942428589,1.0,-2.4323155879974365,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,0,8,8.201312914653274,0.20131291465327372,0.7009594440460205,1.0,-2.4323155879974365,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,0,9,9.237467182814438,0.2374671828144379,0.8915741443634033,1.0,-2.4323155879974365,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,0,10,9.8509505241695,0.8509505241694999,0.9184834957122803,1.0,-2.4323155879974365,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,0,11,11.365860982705426,0.365860982705426,0.9023827910423279,1.0,-2.4323155879974365,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,0,12,12.087813799359553,0.08781379935955336,0.5265799760818481,1.0,-2.4323155879974365,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,0,13,13.213370690296736,0.2133706902967365,0.7586822509765625,1.0,-2.4323155879974365,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,0,14,14.242892085863911,0.24289208586391098,0.9266515374183655,1.0,-2.4323155879974365,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,0,15,15.344336284083207,0.34433628408320693,0.9473353624343872,1.0,-2.4323155879974365,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,1,0,0.14308184785943207,0.14308184785943207,0.9518648386001587,1.0,-2.1674790382385254,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,1,1,0.8337850217545608,0.8337850217545608,0.9670318365097046,1.0,-2.1674790382385254,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,1,2,1.8668934808918434,0.8668934808918434,0.7876383066177368,1.0,-2.1674790382385254,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,1,3,2.8594495891069447,0.8594495891069447,0.759772539138794,1.0,-2.1674790382385254,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,1,4,3.882345397615243,0.8823453976152429,0.6362310647964478,1.0,-2.1674790382385254,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,1,5,5.1843801091992905,0.1843801091992905,0.6390703320503235,1.0,-2.1674790382385254,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,1,6,5.834418015864334,0.8344180158643342,0.6084574460983276,1.0,-2.1674790382385254,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,1,7,7.252559568495372,0.2525595684953723,0.6467164158821106,1.0,-2.1674790382385254,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,1,8,8.19043986062254,0.19043986062253992,0.6797747015953064,1.0,-2.1674790382385254,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,1,9,9.246149719287358,0.24614971928735763,0.8764887452125549,1.0,-2.1674790382385254,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,1,10,9.901282036381343,0.9012820363813425,0.90963214635849,1.0,-2.1674790382385254,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,1,11,11.367587654527606,0.3675876545276058,0.8729084730148315,1.0,-2.1674790382385254,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,1,12,12.074295488954263,0.07429548895426308,0.5353415608406067,1.0,-2.1674790382385254,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,1,13,13.200930639088421,0.2009306390884209,0.764613151550293,1.0,-2.1674790382385254,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,1,14,14.210623236585139,0.21062323658513904,0.914442777633667,1.0,-2.1674790382385254,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,8,1,15,15.317417446090316,0.31741744609031564,0.9447034597396851,1.0,-2.1674790382385254,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,0,0,-0.1800923757283817,0.8199076242716183,0.789038896560669,0.0,-4.1225714683532715,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,0,1,1.519629663906461,0.519629663906461,0.6219968199729919,0.0,-4.1225714683532715,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,0,2,2.495304276568959,0.4953042765689588,0.5824064016342163,0.0,-4.1225714683532715,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,0,3,3.4700511977601876,0.47005119776018756,0.5690382122993469,0.0,-4.1225714683532715,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,0,4,4.469812093075781,0.469812093075781,0.7905380725860596,0.0,-4.1225714683532715,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,0,5,5.077847979112804,0.07784797911280439,0.6267445683479309,0.0,-4.1225714683532715,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,0,6,5.857876831805678,0.8578768318056778,0.6407666206359863,0.0,-4.1225714683532715,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,0,7,7.250932465653094,0.2509324656530936,0.7583872079849243,0.0,-4.1225714683532715,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,0,8,8.456330928784132,0.45633092878413173,0.8622963428497314,0.0,-4.1225714683532715,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,0,9,9.40731000591957,0.40731000591956956,0.6289066672325134,0.0,-4.1225714683532715,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,0,10,9.762283740440061,0.7622837404400613,0.5305776596069336,0.0,-4.1225714683532715,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,0,11,10.629583589759987,0.6295835897599869,0.5590068697929382,0.0,-4.1225714683532715,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,0,12,12.435621602966831,0.4356216029668314,0.6757526397705078,0.0,-4.1225714683532715,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,0,13,13.413674335716346,0.4136743357163457,0.7788436412811279,0.0,-4.1225714683532715,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,0,14,14.233072398785174,0.23307239878517372,0.8695213794708252,0.0,-4.1225714683532715,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,0,15,14.947473758292935,0.9474737582929347,0.8957611322402954,0.0,-4.1225714683532715,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,1,0,-0.1892856206237419,0.8107143793762581,0.8020235300064087,0.0,-3.8304269313812256,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,1,1,1.522255188623414,0.5222551886234139,0.6198791265487671,0.0,-3.8304269313812256,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,1,2,2.4988582516670887,0.49885825166708875,0.5825039148330688,0.0,-3.8304269313812256,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,1,3,3.470584559643375,0.47058455964337487,0.5710867643356323,0.0,-3.8304269313812256,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,1,4,4.469434763069634,0.46943476306963383,0.7866885662078857,0.0,-3.8304269313812256,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,1,5,5.085265260987475,0.08526526098747489,0.6292669773101807,0.0,-3.8304269313812256,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,1,6,5.855098007287354,0.8550980072873537,0.6490415930747986,0.0,-3.8304269313812256,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,1,7,7.257915043932589,0.2579150439325888,0.7665518522262573,0.0,-3.8304269313812256,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,1,8,8.454556293855783,0.45455629385578256,0.8495131134986877,0.0,-3.8304269313812256,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,1,9,9.404789817897816,0.4047898178978162,0.6287760734558105,0.0,-3.8304269313812256,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,1,10,9.706919137719828,0.7069191377198276,0.5345536470413208,0.0,-3.8304269313812256,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,1,11,10.630948413338137,0.6309484133381371,0.5620850324630737,0.0,-3.8304269313812256,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,1,12,12.431063286496746,0.4310632864967463,0.669884443283081,0.0,-3.8304269313812256,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,1,13,13.419461479109108,0.419461479109108,0.7596283555030823,0.0,-3.8304269313812256,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,1,14,14.300891016656028,0.3008910166560277,0.8787751197814941,0.0,-3.8304269313812256,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,9,1,15,15.003897799244427,0.003897799244427347,0.9138659834861755,0.0,-3.8304269313812256,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,0,0,-0.39026475277951794,0.609735247220482,0.9473074674606323,0.0,-3.6450014114379883,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,0,1,0.6077001063483257,0.6077001063483257,0.9223486185073853,0.0,-3.6450014114379883,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,0,2,1.6469598717976173,0.6469598717976173,0.8899909257888794,0.0,-3.6450014114379883,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,0,3,2.922520163030769,0.9225201630307689,0.6212056279182434,0.0,-3.6450014114379883,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,0,4,4.062571018950683,0.06257101895068296,0.7794226408004761,0.0,-3.6450014114379883,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,0,5,4.558598177442722,0.5585981774427218,0.8197386264801025,0.0,-3.6450014114379883,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,0,6,6.4191690281108755,0.41916902811087553,0.8632615804672241,0.0,-3.6450014114379883,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,0,7,6.925415363857105,0.9254153638571054,0.8807335495948792,0.0,-3.6450014114379883,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,0,8,7.660915025929054,0.6609150259290537,0.657172441482544,0.0,-3.6450014114379883,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,0,9,8.64600072857594,0.6460007285759399,0.6268913149833679,0.0,-3.6450014114379883,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,0,10,10.230832896119159,0.2308328961191588,0.6113366484642029,0.0,-3.6450014114379883,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,0,11,11.35391756214076,0.35391756214075976,0.6449458003044128,0.0,-3.6450014114379883,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,0,12,12.092191191707624,0.09219119170762369,0.6370055675506592,0.0,-3.6450014114379883,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,0,13,12.875784492455354,0.8757844924553542,0.7900108098983765,0.0,-3.6450014114379883,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,0,14,14.251074956053548,0.25107495605354835,0.7240282297134399,0.0,-3.6450014114379883,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,0,15,14.860423756231029,0.8604237562310288,0.8212234973907471,0.0,-3.6450014114379883,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,1,0,-0.4028080916262833,0.5971919083737167,0.9394363164901733,0.0,-4.167150020599365,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,1,1,0.6121058819269471,0.6121058819269471,0.9163546562194824,0.0,-4.167150020599365,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,1,2,1.6440421667661693,0.6440421667661693,0.8843979835510254,0.0,-4.167150020599365,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,1,3,2.9585252775675186,0.9585252775675186,0.6205434203147888,0.0,-4.167150020599365,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,1,4,4.078195456132041,0.0781954561320406,0.788536548614502,0.0,-4.167150020599365,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,1,5,4.557482579878286,0.5574825798782861,0.8140028715133667,0.0,-4.167150020599365,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,1,6,6.421054160321798,0.4210541603217983,0.8469938635826111,0.0,-4.167150020599365,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,1,7,6.915959953534103,0.9159599535341032,0.8865690231323242,0.0,-4.167150020599365,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,1,8,7.657845387134069,0.6578453871340688,0.6547682881355286,0.0,-4.167150020599365,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,1,9,8.651635482859218,0.6516354828592181,0.6217325329780579,0.0,-4.167150020599365,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,1,10,10.245621318146107,0.24562131814610666,0.6110177040100098,0.0,-4.167150020599365,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,1,11,11.35907329249025,0.35907329249024933,0.6390095949172974,0.0,-4.167150020599365,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,1,12,12.085631781592706,0.08563178159270635,0.629520833492279,0.0,-4.167150020599365,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,1,13,12.855714057470262,0.8557140574702622,0.7899941205978394,0.0,-4.167150020599365,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,1,14,14.234473650038897,0.23447365003889686,0.7207486033439636,0.0,-4.167150020599365,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,10,1,15,14.773151545348126,0.7731515453481261,0.8077552914619446,0.0,-4.167150020599365,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,0,0,0.15978292206783493,0.15978292206783493,0.8998571634292603,0.0,-3.073148488998413,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,0,1,1.1514818605148474,0.15148186051484736,0.8992589712142944,0.0,-3.073148488998413,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,0,2,1.6078450480227513,0.6078450480227513,0.8885968327522278,0.0,-3.073148488998413,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,0,3,2.7015656683285982,0.7015656683285982,0.6826861500740051,0.0,-3.073148488998413,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,0,4,3.922303522079633,0.9223035220796332,0.6589925289154053,0.0,-3.073148488998413,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,0,5,5.011770907698322,0.01177090769832212,0.6183022856712341,0.0,-3.073148488998413,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,0,6,6.319167165998848,0.31916716599884776,0.777174174785614,0.0,-3.073148488998413,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,0,7,7.118432259906182,0.11843225990618222,0.7949823141098022,0.0,-3.073148488998413,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,0,8,7.925526268422168,0.9255262684221677,0.8274147510528564,0.0,-3.073148488998413,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,0,9,8.795584907038851,0.795584907038851,0.7597451210021973,0.0,-3.073148488998413,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,0,10,9.933249750208706,0.9332497502087058,0.6711151599884033,0.0,-3.073148488998413,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,0,11,10.988012489308616,0.9880124893086162,0.6169611811637878,0.0,-3.073148488998413,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,0,12,12.232704878952756,0.23270487895275593,0.6079854369163513,0.0,-3.073148488998413,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,0,13,13.110165014118028,0.11016501411802793,0.6541808843612671,0.0,-3.073148488998413,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,0,14,14.111287393808178,0.11128739380817798,0.8735952377319336,0.0,-3.073148488998413,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,0,15,14.947698395625636,0.9476983956256362,0.8482757806777954,0.0,-3.073148488998413,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,1,0,0.16253307876439288,0.16253307876439288,0.9292844533920288,0.0,-3.0170555114746094,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,1,1,1.216880466471775,0.21688046647177495,0.8986829519271851,0.0,-3.0170555114746094,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,1,2,1.6092414422530652,0.6092414422530652,0.885805606842041,0.0,-3.0170555114746094,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,1,3,2.7223121402595396,0.7223121402595396,0.7078450918197632,0.0,-3.0170555114746094,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,1,4,3.945434488940817,0.9454344889408168,0.6781374216079712,0.0,-3.0170555114746094,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,1,5,5.023705221344095,0.023705221344094696,0.6353642344474792,0.0,-3.0170555114746094,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,1,6,6.305773316818434,0.305773316818434,0.8170332312583923,0.0,-3.0170555114746094,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,1,7,7.149547566125129,0.1495475661251291,0.8184304237365723,0.0,-3.0170555114746094,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,1,8,7.983997544740887,0.9839975447408866,0.8288751840591431,0.0,-3.0170555114746094,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,1,9,8.827194415389743,0.8271944153897426,0.7666035890579224,0.0,-3.0170555114746094,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,1,10,9.921002158553003,0.9210021585530033,0.6788128614425659,0.0,-3.0170555114746094,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,1,11,10.94050108631408,0.9405010863140806,0.6231846809387207,0.0,-3.0170555114746094,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,1,12,12.273186954817477,0.27318695481747746,0.6278557777404785,0.0,-3.0170555114746094,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,1,13,13.199304750501994,0.19930475050199448,0.6835768818855286,0.0,-3.0170555114746094,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,1,14,14.113096635028324,0.11309663502832379,0.8870755434036255,0.0,-3.0170555114746094,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,11,1,15,15.071250142867942,0.0712501428679424,0.8834335207939148,0.0,-3.0170555114746094,1.0,2.0
cm_B_ds_400_ms_033,B,400,33,12,0,0,-0.28275419809442764,0.7172458019055723,0.8596603274345398,1.0,-2.7521162033081055,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,12,0,1,0.8330323349080254,0.8330323349080254,0.7737827897071838,1.0,-2.7521162033081055,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,12,0,2,2.384397334428089,0.3843973344280891,0.6044511795043945,1.0,-2.7521162033081055,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,12,0,3,3.3457639150352625,0.3457639150352625,0.6164166927337646,1.0,-2.7521162033081055,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,12,0,4,3.896333625035429,0.896333625035429,0.46602916717529297,1.0,-2.7521162033081055,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,12,0,5,5.363791875549627,0.36379187554962744,0.6527073383331299,1.0,-2.7521162033081055,0.0,2.0
cm_B_ds_400_ms_033,B,400,33,12,0,6,6.323513594822681,0.32351359482268105,0.5469934940338135,1.0,-2.7521162033081055,0.0,2.0
